player,img_url
Will Norris,https://fbref.com/req/202302030/images/headshots/c73ada83_2022.jpg
Joel Mumbongo,
Lewis Richardson,https://fbref.com/req/202302030/images/headshots/4fa62ae4_2022.jpg
Anthony Driscoll-Glennon,https://fbref.com/req/202302030/images/headshots/6a39bd42_2022.jpg
Anthony Gomez Mancini,https://fbref.com/req/202302030/images/headshots/bda82fc2_2022.jpg
Mace Goodridge,
Richard Nartey,
Bobby Thomas,https://fbref.com/req/202302030/images/headshots/6a471ee8_2022.jpg
Max Thompson,
Alphonse Areola,https://fbref.com/req/202302030/images/headshots/2f965a72_2022.jpg
Tosin Adarabioyo,https://fbref.com/req/202302030/images/headshots/c81d773d_2022.jpg
Ademola Lookman,https://fbref.com/req/202302030/images/headshots/7c104bb7_2022.jpg
Ola Aina,https://fbref.com/req/202302030/images/headshots/246d153b_2022.jpg
Joachim Andersen,https://fbref.com/req/202302030/images/headshots/e34fc66d_2022.jpg
Andre-Frank Zambo Anguissa,https://fbref.com/req/202302030/images/headshots/6bb2c084_2022.jpg
Bobby Reid,https://fbref.com/req/202302030/images/headshots/0f7533cd_2022.jpg
Ivan Cavaleiro,https://fbref.com/req/202302030/images/headshots/979b811d_2022.jpg
Harrison Reed,https://fbref.com/req/202302030/images/headshots/803ae100_2022.jpg
Antonee Robinson,https://fbref.com/req/202302030/images/headshots/289601e6_2022.jpg
Ruben Loftus-Cheek,https://fbref.com/req/202302030/images/headshots/e97fd090_2022.jpg
Mario Lemina,https://fbref.com/req/202302030/images/headshots/2b471f99_2022.jpg
Kenny Tete,https://fbref.com/req/202302030/images/headshots/77d7c96f_2022.jpg
Aleksandar Mitrović,https://fbref.com/req/202302030/images/headshots/3925dbd6_2022.jpg
Josh Maja,https://fbref.com/req/202302030/images/headshots/bc0bfc64_2022.jpg
Tom Cairney,https://fbref.com/req/202302030/images/headshots/a8748947_2022.jpg
Joe Bryan,https://fbref.com/req/202302030/images/headshots/af69e7f0_2022.jpg
Tim Ream,https://fbref.com/req/202302030/images/headshots/28b40c9c_2022.jpg
Josh Onomah,https://fbref.com/req/202302030/images/headshots/6612cd8c_2022.jpg
Denis Odoi,https://fbref.com/req/202302030/images/headshots/f7750aa0_2022.jpg
Michael Hector,https://fbref.com/req/202302030/images/headshots/5f1a2f31_2022.jpg
Fabio Carvalho,https://fbref.com/req/202302030/images/headshots/966e28d0_2022.jpg
Aboubakar Kamara,https://fbref.com/req/202302030/images/headshots/4047c976_2022.jpg
Marek Rodák,https://fbref.com/req/202302030/images/headshots/17acc2ed_2022.jpg
Maxime Le Marchand,https://fbref.com/req/202302030/images/headshots/321a71a7_2022.jpg
Neeskens Kebano,https://fbref.com/req/202302030/images/headshots/18b999f4_2022.jpg
Terence Kongolo,https://fbref.com/req/202302030/images/headshots/1f9a3a04_2022.jpg
Tyrese Francois,https://fbref.com/req/202302030/images/headshots/6722d4f0_2022.jpg
Cyrus Christie,https://fbref.com/req/202302030/images/headshots/7eb67dad_2022.jpg
Fabricio,https://fbref.com/req/202302030/images/headshots/af245161_2022.jpg
Sylvester Jasper,
Stefan Johansen,https://fbref.com/req/202302030/images/headshots/a48da055_2022.jpg
Anthony Knockaert,https://fbref.com/req/202302030/images/headshots/6c679c6d_2022.jpg
Sam Johnstone,https://fbref.com/req/202302030/images/headshots/9e5708be_2022.jpg
Darnell Furlong,https://fbref.com/req/202302030/images/headshots/3ec9195b_2022.jpg
Semi Ajayi,https://fbref.com/req/202302030/images/headshots/d6192210_2022.jpg
Matheus Pereira,https://fbref.com/req/202302030/images/headshots/b04ee927_2022.jpg
Kyle Bartley,https://fbref.com/req/202302030/images/headshots/18e96f64_2022.jpg
Conor Gallagher,https://fbref.com/req/202302030/images/headshots/c2731c10_2022.jpg
Conor Townsend,https://fbref.com/req/202302030/images/headshots/4dc4f138_2022.jpg
Dara O'Shea,https://fbref.com/req/202302030/images/headshots/1d042188_2022.jpg
Matt Phillips,https://fbref.com/req/202302030/images/headshots/7bb5f40e_2022.jpg
Callum Robinson,https://fbref.com/req/202302030/images/headshots/e75750a3_2022.jpg
Romaine Sawyers,https://fbref.com/req/202302030/images/headshots/77bb1522_2022.jpg
Okay Yokuşlu,https://fbref.com/req/202302030/images/headshots/e49ce451_2022.jpg
Jake Livermore,https://fbref.com/req/202302030/images/headshots/b98570d1_2022.jpg
Grady Diangana,https://fbref.com/req/202302030/images/headshots/f522d7ec_2022.jpg
Ainsley Maitland-Niles,https://fbref.com/req/202302030/images/headshots/e3a5814e_2022.jpg
Mbaye Diagne,https://fbref.com/req/202302030/images/headshots/dda3969e_2022.jpg
Karlan Grant,https://fbref.com/req/202302030/images/headshots/87f7500e_2022.jpg
Kieran Gibbs,https://fbref.com/req/202302030/images/headshots/46ee5234_2022.jpg
Branislav Ivanović,https://fbref.com/req/202302030/images/headshots/85f8571a_2022.jpg
Robert Snodgrass,https://fbref.com/req/202302030/images/headshots/9f4647e9_2022.jpg
Filip Krovinović,https://fbref.com/req/202302030/images/headshots/c2dfedeb_2022.jpg
Lee Peltier,https://fbref.com/req/202302030/images/headshots/af341b88_2022.jpg
Hal Robson-Kanu,https://fbref.com/req/202302030/images/headshots/fb2dec57_2022.jpg
Kamil Grosicki,https://fbref.com/req/202302030/images/headshots/81d8091f_2022.jpg
Kyle Edwards,https://fbref.com/req/202302030/images/headshots/1566e437_2022.jpg
David Button,https://fbref.com/req/202302030/images/headshots/e608ed4c_2022.jpg
Ahmed Hegazi,https://fbref.com/req/202302030/images/headshots/5540c9dc_2022.jpg
Charlie Austin,https://fbref.com/req/202302030/images/headshots/8d228291_2022.jpg
Sam Field,https://fbref.com/req/202302030/images/headshots/bd8a7d05_2022.jpg
Rekeem Harper,https://fbref.com/req/202302030/images/headshots/3c066877_2022.jpg
Taylor Gardner-Hickman,
Tim Iroegbunam,https://fbref.com/req/202302030/images/headshots/84c5ceea_2022.jpg
Toby King,
Cédric Kipré,https://fbref.com/req/202302030/images/headshots/9f30e7ed_2022.jpg
Andy Lonergan,https://fbref.com/req/202302030/images/headshots/165cf989_2022.jpg
Cheikh Sidya Diaby,
Caleb Taylor,
Aaron Ramsdale,https://fbref.com/req/202302030/images/headshots/466fb2c5_2022.jpg
George Baldock,https://fbref.com/req/202302030/images/headshots/394854c4_2022.jpg
Chris Basham,https://fbref.com/req/202302030/images/headshots/1aa84968_2022.jpg
Enda Stevens,https://fbref.com/req/202302030/images/headshots/17d4507a_2022.jpg
John Egan,https://fbref.com/req/202302030/images/headshots/debe38a0_2022.jpg
John Fleck,https://fbref.com/req/202302030/images/headshots/b63e789d_2022.jpg
David McGoldrick,https://fbref.com/req/202302030/images/headshots/dbe56a33_2022.jpg
Oliver Norwood,https://fbref.com/req/202302030/images/headshots/43439614_2022.jpg
Ethan Ampadu,https://fbref.com/req/202302030/images/headshots/10b9fa99_2022.jpg
John Lundstram,https://fbref.com/req/202302030/images/headshots/0df2b165_2022.jpg
Ben Osborn,https://fbref.com/req/202302030/images/headshots/79bc4c45_2022.jpg
Oliver Burke,https://fbref.com/req/202302030/images/headshots/f631c17f_2022.jpg
Sander Berge,https://fbref.com/req/202302030/images/headshots/d0b6129f_2022.jpg
Oliver McBurnie,https://fbref.com/req/202302030/images/headshots/78b8ac63_2022.jpg
Rhian Brewster,https://fbref.com/req/202302030/images/headshots/30e81a88_2022.jpg
Jayden Bogle,https://fbref.com/req/202302030/images/headshots/ae5019e6_2022.jpg
Kean Bryan,https://fbref.com/req/202302030/images/headshots/c684d3c9_2022.jpg
Jack Robinson,https://fbref.com/req/202302030/images/headshots/7399c7a8_2022.jpg
Billy Sharp,https://fbref.com/req/202302030/images/headshots/e8c9f4e9_2022.jpg
Max Lowe,https://fbref.com/req/202302030/images/headshots/7af88b33_2022.jpg
Phil Jagielka,https://fbref.com/req/202302030/images/headshots/3233eefd_2022.jpg
Daniel Jebbison,https://fbref.com/req/202302030/images/headshots/03edb878_2022.jpg
Lys Mousset,https://fbref.com/req/202302030/images/headshots/d9cfca3d_2022.jpg
Jack O'Connell,https://fbref.com/req/202302030/images/headshots/312626c1_2022.jpg
Iliman Ndiaye,https://fbref.com/req/202302030/images/headshots/5ed97752_2022.jpg
Antwoine Hackford,
Femi Seriki,https://fbref.com/req/202302030/images/headshots/e4e0deaa_2022.jpg
Harry Boyes,
Zak Brunt,
Wes Foderingham,https://fbref.com/req/202302030/images/headshots/96cf7b61_2022.jpg
Kyron Gordon,
Frankie Maguire,
William Osula,
Michael Verrips,https://fbref.com/req/202302030/images/headshots/424595d5_2022.jpg
Virgil van Dijk,https://fbref.com/req/202302030/images/headshots/e06683ca_2022.jpg
Trent Alexander-Arnold,https://fbref.com/req/202302030/images/headshots/cd1acf9d_2022.jpg
Georginio Wijnaldum,https://fbref.com/req/202302030/images/headshots/eb58eef0_2022.jpg
Andrew Robertson,https://fbref.com/req/202302030/images/headshots/2e4f5f03_2022.jpg
Roberto Firmino,https://fbref.com/req/202302030/images/headshots/4c370d81_2022.jpg
Mohamed Salah,https://fbref.com/req/202302030/images/headshots/e342ad68_2022.jpg
Sadio Mané,https://fbref.com/req/202302030/images/headshots/c691bfe2_2022.jpg
Alisson,https://fbref.com/req/202302030/images/headshots/7a2e46a8_2022.jpg
Jordan Henderson,https://fbref.com/req/202302030/images/headshots/935e6b8f_2022.jpg
Fabinho,https://fbref.com/req/202302030/images/headshots/7f3b388c_2022.jpg
Joe Gomez,https://fbref.com/req/202302030/images/headshots/7a11550b_2022.jpg
Alex Oxlade-Chamberlain,https://fbref.com/req/202302030/images/headshots/38c7feef_2022.jpg
James Milner,https://fbref.com/req/202302030/images/headshots/2f90f6b8_2022.jpg
Adrián,https://fbref.com/req/202302030/images/headshots/f76e6b4e_2022.jpg
Naby Keïta,https://fbref.com/req/202302030/images/headshots/f25c8e3a_2022.jpg
Dejan Lovren,https://fbref.com/req/202302030/images/headshots/1a2935f6_2022.jpg
Joël Matip,https://fbref.com/req/202302030/images/headshots/b217ef29_2022.jpg
Divock Origi,https://fbref.com/req/202302030/images/headshots/43a166b4_2022.jpg
Adam Lallana,https://fbref.com/req/202302030/images/headshots/99813635_2022.jpg
Neco Williams,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Takumi Minamino,https://fbref.com/req/202302030/images/headshots/f833a830_2022.jpg
Xherdan Shaqiri,https://fbref.com/req/202302030/images/headshots/6421ec64_2022.jpg
Curtis Jones,https://fbref.com/req/202302030/images/headshots/4fb9c88f_2022.jpg
Harvey Elliott,https://fbref.com/req/202302030/images/headshots/c8387671_2022.jpg
Rhian Brewster,https://fbref.com/req/202302030/images/headshots/30e81a88_2022.jpg
Ki-Jana Hoever,https://fbref.com/req/202302030/images/headshots/9a71e978_2022.jpg
Caoimhín Kelleher,https://fbref.com/req/202302030/images/headshots/62d7ef38_2022.jpg
Andy Lonergan,https://fbref.com/req/202302030/images/headshots/165cf989_2022.jpg
Nathaniel Phillips,https://fbref.com/req/202302030/images/headshots/515ebe8d_2022.jpg
Ederson,https://fbref.com/req/202302030/images/headshots/3bb7b8b4_2022.jpg
Kevin De Bruyne,https://fbref.com/req/202302030/images/headshots/e46012d4_2022.jpg
Raheem Sterling,https://fbref.com/req/202302030/images/headshots/b400bde0_2022.jpg
Rodri,https://fbref.com/req/202302030/images/headshots/6434f10d_2022.jpg
Kyle Walker,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Fernandinho,https://fbref.com/req/202302030/images/headshots/101da2b5_2022.jpg
Bernardo Silva,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
David Silva,https://fbref.com/req/202302030/images/headshots/e2716bd0_2022.jpg
Gabriel Jesus,https://fbref.com/req/202302030/images/headshots/b66315ae_2022.jpg
İlkay Gündoğan,https://fbref.com/req/202302030/images/headshots/819b3158_2022.jpg
Riyad Mahrez,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Nicolás Otamendi,https://fbref.com/req/202302030/images/headshots/0d267745_2022.jpg
Benjamin Mendy,https://fbref.com/req/202302030/images/headshots/5271c8f1_2022.jpg
Sergio Agüero,https://fbref.com/req/202302030/images/headshots/4d034881_2022.jpg
Aymeric Laporte,https://fbref.com/req/202302030/images/headshots/119b9a8e_2022.jpg
Oleksandr Zinchenko,https://fbref.com/req/202302030/images/headshots/51cf8561_2022.jpg
João Cancelo,https://fbref.com/req/202302030/images/headshots/bd6351cd_2022.jpg
John Stones,https://fbref.com/req/202302030/images/headshots/5eecec3d_2022.jpg
Phil Foden,https://fbref.com/req/202302030/images/headshots/ed1e53f3_2022.jpg
Eric García,https://fbref.com/req/202302030/images/headshots/2bed3eab_2022.jpg
Angeliño,https://fbref.com/req/202302030/images/headshots/30941e96_2022.jpg
Claudio Bravo,https://fbref.com/req/202302030/images/headshots/10072610_2022.jpg
Tommy Doyle,https://fbref.com/req/202302030/images/headshots/5526deb1_2022.jpg
Leroy Sané,https://fbref.com/req/202302030/images/headshots/2b114be3_2022.jpg
Scott Carson,https://fbref.com/req/202302030/images/headshots/3e1550ee_2022.jpg
Taylor Harwood-Bellis,https://fbref.com/req/202302030/images/headshots/47327321_2022.jpg
Cole Palmer,https://fbref.com/req/202302030/images/headshots/dc7f8a28_2022.jpg
David de Gea,https://fbref.com/req/202302030/images/headshots/7ba6d84e_2022.jpg
Harry Maguire,https://fbref.com/req/202302030/images/headshots/d8931174_2022.jpg
Victor Lindelöf,https://fbref.com/req/202302030/images/headshots/f5deef4c_2022.jpg
Aaron Wan-Bissaka,https://fbref.com/req/202302030/images/headshots/9e525177_2022.jpg
Marcus Rashford,https://fbref.com/req/202302030/images/headshots/a1d5bd30_2022.jpg
Anthony Martial,https://fbref.com/req/202302030/images/headshots/8b788c01_2022.jpg
Daniel James,https://fbref.com/req/202302030/images/headshots/c931d9f9_2022.jpg
Fred,https://fbref.com/req/202302030/images/headshots/b853e0ad_2022.jpg
Scott McTominay,https://fbref.com/req/202302030/images/headshots/d93c2511_2022.jpg
Luke Shaw,https://fbref.com/req/202302030/images/headshots/9c94165b_2022.jpg
Nemanja Matić,https://fbref.com/req/202302030/images/headshots/eb7822d7_2022.jpg
Andreas Pereira,https://fbref.com/req/202302030/images/headshots/6639e500_2022.jpg
Bruno Fernandes,https://fbref.com/req/202302030/images/headshots/507c7bdf_2022.jpg
Paul Pogba,https://fbref.com/req/202302030/images/headshots/867239d3_2022.jpg
Mason Greenwood,https://fbref.com/req/202302030/images/headshots/58eee997_2022.jpg
Brandon Williams,https://fbref.com/req/202302030/images/headshots/5e74d6c8_2022.jpg
Ashley Young,https://fbref.com/req/202302030/images/headshots/be927d03_2022.jpg
Jesse Lingard,https://fbref.com/req/202302030/images/headshots/810e3c74_2022.jpg
Juan Mata,https://fbref.com/req/202302030/images/headshots/29733c72_2022.jpg
Axel Tuanzebe,https://fbref.com/req/202302030/images/headshots/2baec6ce_2022.jpg
Timothy Fosu-Mensah,https://fbref.com/req/202302030/images/headshots/a9142dc3_2022.jpg
Phil Jones,https://fbref.com/req/202302030/images/headshots/def899bd_2022.jpg
Eric Bailly,https://fbref.com/req/202302030/images/headshots/a1232f4e_2022.jpg
Marcos Rojo,https://fbref.com/req/202302030/images/headshots/e0991c04_2022.jpg
Diogo Dalot,https://fbref.com/req/202302030/images/headshots/d9565625_2022.jpg
Odion Ighalo,https://fbref.com/req/202302030/images/headshots/03622183_2022.jpg
Tahith Chong,https://fbref.com/req/202302030/images/headshots/2696b6a9_2022.jpg
Angel Gomes,https://fbref.com/req/202302030/images/headshots/645a3363_2022.jpg
James Garner,https://fbref.com/req/202302030/images/headshots/4e015693_2022.jpg
Lee Grant,https://fbref.com/req/202302030/images/headshots/9dab6e3b_2022.jpg
Sergio Romero,https://fbref.com/req/202302030/images/headshots/1e26e376_2022.jpg
César Azpilicueta,https://fbref.com/req/202302030/images/headshots/53cad200_2022.jpg
Kepa Arrizabalaga,https://fbref.com/req/202302030/images/headshots/28d596a0_2022.jpg
Mason Mount,https://fbref.com/req/202302030/images/headshots/9674002f_2022.jpg
Willian,https://fbref.com/req/202302030/images/headshots/8b9ebd03_2022.jpg
Jorginho,https://fbref.com/req/202302030/images/headshots/45db685d_2022.jpg
Kurt Zouma,https://fbref.com/req/202302030/images/headshots/ce4246f5_2022.jpg
Tammy Abraham,https://fbref.com/req/202302030/images/headshots/f586779e_2022.jpg
Mateo Kovačić,https://fbref.com/req/202302030/images/headshots/79c0821a_2022.jpg
Andreas Christensen,https://fbref.com/req/202302030/images/headshots/1cb49278_2022.jpg
N'Golo Kanté,https://fbref.com/req/202302030/images/headshots/b9fbae28_2022.jpg
Christian Pulisic,https://fbref.com/req/202302030/images/headshots/1bf33a9a_2022.jpg
Antonio Rüdiger,https://fbref.com/req/202302030/images/headshots/18b896d6_2022.jpg
Reece James,https://fbref.com/req/202302030/images/headshots/1265a93a_2022.jpg
Marcos Alonso,https://fbref.com/req/202302030/images/headshots/f4290206_2022.jpg
Fikayo Tomori,https://fbref.com/req/202302030/images/headshots/7edfbb8a_2022.jpg
Ross Barkley,https://fbref.com/req/202302030/images/headshots/3a24769f_2022.jpg
Emerson Palmieri,https://fbref.com/req/202302030/images/headshots/e0bc6fdc_2022.jpg
Olivier Giroud,https://fbref.com/req/202302030/images/headshots/16ceb862_2022.jpg
Pedro,https://fbref.com/req/202302030/images/headshots/3ca7254a_2022.jpg
Callum Hudson-Odoi,https://fbref.com/req/202302030/images/headshots/15f3ec41_2022.jpg
Willy Caballero,https://fbref.com/req/202302030/images/headshots/a179d516_2022.jpg
Ruben Loftus-Cheek,https://fbref.com/req/202302030/images/headshots/e97fd090_2022.jpg
Billy Gilmour,https://fbref.com/req/202302030/images/headshots/df10e27c_2022.jpg
Michy Batshuayi,https://fbref.com/req/202302030/images/headshots/2973d8ff_2022.jpg
Tariq Lamptey,https://fbref.com/req/202302030/images/headshots/f4e433d4_2022.jpg
Faustino Anjorin,https://fbref.com/req/202302030/images/headshots/b105919e_2022.jpg
Armando Broja,https://fbref.com/req/202302030/images/headshots/97220da2_2022.jpg
Lewis Bate,https://fbref.com/req/202302030/images/headshots/cd4256d3_2022.jpg
Marc Guéhi,https://fbref.com/req/202302030/images/headshots/d0706b27_2022.jpg
Kenedy,https://fbref.com/req/202302030/images/headshots/5eebbfdf_2022.jpg
Kasper Schmeichel,https://fbref.com/req/202302030/images/headshots/53af52f3_2022.jpg
Jonny Evans,https://fbref.com/req/202302030/images/headshots/f8fcd2a5_2022.jpg
Çağlar Söyüncü,https://fbref.com/req/202302030/images/headshots/21166ff4_2022.jpg
Jamie Vardy,https://fbref.com/req/202302030/images/headshots/45963054_2022.jpg
Youri Tielemans,https://fbref.com/req/202302030/images/headshots/56f7a928_2022.jpg
Wilfred Ndidi,https://fbref.com/req/202302030/images/headshots/6b47c5db_2022.jpg
James Maddison,https://fbref.com/req/202302030/images/headshots/ee38d9c5_2022.jpg
Ricardo Pereira,https://fbref.com/req/202302030/images/headshots/75a72a99_2022.jpg
Ben Chilwell,https://fbref.com/req/202302030/images/headshots/d2424d1b_2022.jpg
Ayoze Pérez,https://fbref.com/req/202302030/images/headshots/819aa8e7_2022.jpg
Harvey Barnes,https://fbref.com/req/202302030/images/headshots/3ea50f67_2022.jpg
Dennis Praet,https://fbref.com/req/202302030/images/headshots/86695068_2022.jpg
Kelechi Iheanacho,https://fbref.com/req/202302030/images/headshots/c92e1a31_2022.jpg
James Justin,https://fbref.com/req/202302030/images/headshots/fb614c44_2022.jpg
Hamza Choudhury,https://fbref.com/req/202302030/images/headshots/7d2d3329_2022.jpg
Marc Albrighton,https://fbref.com/req/202302030/images/headshots/b827d5b3_2022.jpg
Christian Fuchs,https://fbref.com/req/202302030/images/headshots/a67a09fb_2022.jpg
Wes Morgan,https://fbref.com/req/202302030/images/headshots/80c31c97_2022.jpg
Nampalys Mendy,https://fbref.com/req/202302030/images/headshots/1598599e_2022.jpg
Demarai Gray,https://fbref.com/req/202302030/images/headshots/4468ec10_2022.jpg
Ryan Bennett,https://fbref.com/req/202302030/images/headshots/0bad4516_2022.jpg
Luke Thomas,https://fbref.com/req/202302030/images/headshots/fc027d02_2022.jpg
George Hirst,https://fbref.com/req/202302030/images/headshots/78e87179_2022.jpg
Matty James,https://fbref.com/req/202302030/images/headshots/ebd0a048_2022.jpg
Filip Benković,https://fbref.com/req/202302030/images/headshots/305a3820_2022.jpg
Darnell Johnson,https://fbref.com/req/202302030/images/headshots/8eaf6aea_2022.jpg
Danny Ward,https://fbref.com/req/202302030/images/headshots/d3ce0e89_2022.jpg
Toby Alderweireld,https://fbref.com/req/202302030/images/headshots/f7d50789_2022.jpg
Serge Aurier,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Harry Kane,https://fbref.com/req/202302030/images/headshots/21a66f6a_2022.jpg
Son Heung-min,https://fbref.com/req/202302030/images/headshots/92e7e919_2022.jpg
Moussa Sissoko,https://fbref.com/req/202302030/images/headshots/2acd49b9_2022.jpg
Davinson Sánchez,https://fbref.com/req/202302030/images/headshots/da7b447d_2022.jpg
Harry Winks,https://fbref.com/req/202302030/images/headshots/2f7acede_2022.jpg
Lucas Moura,https://fbref.com/req/202302030/images/headshots/2b622f01_2022.jpg
Dele Alli,https://fbref.com/req/202302030/images/headshots/cea4ee8f_2022.jpg
Hugo Lloris,https://fbref.com/req/202302030/images/headshots/8f62b6ee_2022.jpg
Jan Vertonghen,https://fbref.com/req/202302030/images/headshots/ba23a904_2022.jpg
Paulo Gazzaniga,https://fbref.com/req/202302030/images/headshots/63d17038_2022.jpg
Ben Davies,https://fbref.com/req/202302030/images/headshots/44781702_2022.jpg
Giovani Lo Celso,https://fbref.com/req/202302030/images/headshots/d7553721_2022.jpg
Eric Dier,https://fbref.com/req/202302030/images/headshots/ac861941_2022.jpg
Érik Lamela,https://fbref.com/req/202302030/images/headshots/abe66106_2022.jpg
Tanguy Ndombele,https://fbref.com/req/202302030/images/headshots/5cdddffa_2022.jpg
Christian Eriksen,https://fbref.com/req/202302030/images/headshots/980522ec_2022.jpg
Danny Rose,https://fbref.com/req/202302030/images/headshots/89d10e53_2022.jpg
Steven Bergwijn,https://fbref.com/req/202302030/images/headshots/a29b1131_2022.jpg
Japhet Tanganga,https://fbref.com/req/202302030/images/headshots/e9971f2d_2022.jpg
Ryan Sessegnon,https://fbref.com/req/202302030/images/headshots/6aa3e78b_2022.jpg
Kyle Walker-Peters,https://fbref.com/req/202302030/images/headshots/984a5a64_2022.jpg
Oliver Skipp,https://fbref.com/req/202302030/images/headshots/6250083a_2022.jpg
Juan Foyth,https://fbref.com/req/202302030/images/headshots/6c7762c3_2022.jpg
Gedson Fernandes,https://fbref.com/req/202302030/images/headshots/e2dde94c_2022.jpg
Victor Wanyama,https://fbref.com/req/202302030/images/headshots/e0900238_2022.jpg
Troy Parrott,https://fbref.com/req/202302030/images/headshots/4357f557_2022.jpg
Georges-Kévin N'Koudou,https://fbref.com/req/202302030/images/headshots/76c131da_2022.jpg
Brandon Austin,https://fbref.com/req/202302030/images/headshots/5e253986_2022.jpg
Dennis Cirkin,
Michel Vorm,https://fbref.com/req/202302030/images/headshots/1bebde9d_2022.jpg
Harvey White,https://fbref.com/req/202302030/images/headshots/4d90ce8c_2022.jpg
Alfie Whiteman,https://fbref.com/req/202302030/images/headshots/3f2587ee_2022.jpg
Conor Coady,https://fbref.com/req/202302030/images/headshots/2928dca2_2022.jpg
Rui Patrício,https://fbref.com/req/202302030/images/headshots/79b0d6a0_2022.jpg
Raúl Jiménez,https://fbref.com/req/202302030/images/headshots/b561db50_2022.jpg
Rúben Neves,https://fbref.com/req/202302030/images/headshots/44bfb6c5_2022.jpg
João Moutinho,https://fbref.com/req/202302030/images/headshots/f5a00fa4_2022.jpg
Jonny Castro,https://fbref.com/req/202302030/images/headshots/e28868f3_2022.jpg
Matt Doherty,https://fbref.com/req/202302030/images/headshots/d557d734_2022.jpg
Leander Dendoncker,https://fbref.com/req/202302030/images/headshots/5a7301ae_2022.jpg
Romain Saïss,https://fbref.com/req/202302030/images/headshots/9fbbcf39_2022.jpg
Adama Traoré,https://fbref.com/req/202302030/images/headshots/9a28eba4_2022.jpg
Diogo Jota,https://fbref.com/req/202302030/images/headshots/178ae8f8_2022.jpg
Willy Boly,https://fbref.com/req/202302030/images/headshots/a4ac4b8f_2022.jpg
Pedro Neto,https://fbref.com/req/202302030/images/headshots/7ba2eaa9_2022.jpg
Ryan Bennett,https://fbref.com/req/202302030/images/headshots/0bad4516_2022.jpg
Rúben Vinagre,https://fbref.com/req/202302030/images/headshots/b937e490_2022.jpg
Patrick Cutrone,https://fbref.com/req/202302030/images/headshots/a4fe8cda_2022.jpg
Daniel Podence,https://fbref.com/req/202302030/images/headshots/7fcc71d8_2022.jpg
Max Kilman,https://fbref.com/req/202302030/images/headshots/d0f72bf1_2022.jpg
Jesús Vallejo,https://fbref.com/req/202302030/images/headshots/c2111b45_2022.jpg
Morgan Gibbs-White,https://fbref.com/req/202302030/images/headshots/32f60ed8_2022.jpg
Bruno Jordão,
Bernard Ashley-Seal,
Oskar Buur,https://fbref.com/req/202302030/images/headshots/aa6f2f2c_2022.jpg
Leonardo Campana,
Luke Cundle,https://fbref.com/req/202302030/images/headshots/cc3b8e78_2022.jpg
Ryan John Giles,
Owen Otasowie,
Taylor Perry,
John Ruddy,https://fbref.com/req/202302030/images/headshots/da8b19e2_2022.jpg
Pierre-Emerick Aubameyang,https://fbref.com/req/202302030/images/headshots/d5dd5f1f_2022.jpg
David Luiz,https://fbref.com/req/202302030/images/headshots/c0e27d1a_2022.jpg
Bernd Leno,https://fbref.com/req/202302030/images/headshots/2628fd2b_2022.jpg
Granit Xhaka,https://fbref.com/req/202302030/images/headshots/e61b8aee_2022.jpg
Nicolas Pépé,https://fbref.com/req/202302030/images/headshots/57e3f0c7_2022.jpg
Alexandre Lacazette,https://fbref.com/req/202302030/images/headshots/9dbb75ca_2022.jpg
Bukayo Saka,https://fbref.com/req/202302030/images/headshots/bc7dc64d_2022.jpg
Mattéo Guendouzi,https://fbref.com/req/202302030/images/headshots/5ea8ef20_2022.jpg
Sead Kolašinac,https://fbref.com/req/202302030/images/headshots/3935e52e_2022.jpg
Sokratis Papastathopoulos,https://fbref.com/req/202302030/images/headshots/b682dcf6_2022.jpg
Dani Ceballos,https://fbref.com/req/202302030/images/headshots/c0617e2b_2022.jpg
Mesut Özil,https://fbref.com/req/202302030/images/headshots/16380240_2022.jpg
Lucas Torreira,https://fbref.com/req/202302030/images/headshots/52611641_2022.jpg
Ainsley Maitland-Niles,https://fbref.com/req/202302030/images/headshots/e3a5814e_2022.jpg
Shkodran Mustafi,https://fbref.com/req/202302030/images/headshots/3f2d59fe_2022.jpg
Héctor Bellerín,https://fbref.com/req/202302030/images/headshots/f874dd44_2022.jpg
Calum Chambers,https://fbref.com/req/202302030/images/headshots/dc6f5bdd_2022.jpg
Kieran Tierney,https://fbref.com/req/202302030/images/headshots/fce2302c_2022.jpg
Joe Willock,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Emiliano Martínez,https://fbref.com/req/202302030/images/headshots/7956236f_2022.jpg
Eddie Nketiah,https://fbref.com/req/202302030/images/headshots/a53649b7_2022.jpg
Reiss Nelson,https://fbref.com/req/202302030/images/headshots/c5bdb6e3_2022.jpg
Gabriel Martinelli,https://fbref.com/req/202302030/images/headshots/48a5a5d6_2022.jpg
Rob Holding,https://fbref.com/req/202302030/images/headshots/d79a8c87_2022.jpg
Nacho Monreal,https://fbref.com/req/202302030/images/headshots/d4cb83cc_2022.jpg
Cédric Soares,https://fbref.com/req/202302030/images/headshots/839c14e1_2022.jpg
Pablo Marí,https://fbref.com/req/202302030/images/headshots/aa54ec6f_2022.jpg
