player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,prgc,prgp,prgr,team,season,img_url
Nick Pope,ENG,GK,29,36,36,3240,36,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2021,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,29,36,36,3240,36,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2021,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,29,36,36,3240,36,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2021,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,28,32,32,2880,32,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,Burnley,2020,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,28,32,32,2880,32,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,Burnley,2020,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,28,32,32,2880,32,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,Burnley,2020,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,28,32,32,2880,32,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,Burnley,2020,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,28,32,32,2880,32,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,Burnley,2020,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,27,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2019,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,27,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2019,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,27,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2019,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,27,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2019,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,27,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,Burnley,2019,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,25,35,34,3115,34,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,Burnley,2017,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,25,35,34,3115,34,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,Burnley,2017,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,25,35,34,3115,34,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,Burnley,2017,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,25,35,34,3115,34,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,Burnley,2017,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Nick Pope,ENG,GK,25,35,34,3115,34,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,Burnley,2017,https://fbref.com/req/202302030/images/headshots/4b40d9ca_2022.jpg
Fabian Schär,SUI,DF,30,36,36,3206,35,1,3,4,1,0,0,7,0,4,4,3,27.0,139.0,32.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,30,36,36,3206,35,1,3,4,1,0,0,7,0,4,4,3,27.0,139.0,32.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,30,36,36,3206,35,1,3,4,1,0,0,7,0,4,4,3,27.0,139.0,32.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,30,36,36,3206,35,1,3,4,1,0,0,7,0,4,4,3,27.0,139.0,32.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,30,36,36,3206,35,1,3,4,1,0,0,7,0,4,4,3,27.0,139.0,32.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,29,25,25,2158,24,2,2,4,2,0,0,4,0,1,1,1,20.0,59.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,29,25,25,2158,24,2,2,4,2,0,0,4,0,1,1,1,20.0,59.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,29,25,25,2158,24,2,2,4,2,0,0,4,0,1,1,1,20.0,59.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,29,25,25,2158,24,2,2,4,2,0,0,4,0,1,1,1,20.0,59.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,29,25,25,2158,24,2,2,4,2,0,0,4,0,1,1,1,20.0,59.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,28,18,13,1246,13,1,0,1,0,1,1,4,1,1,0,0,6.0,41.0,0.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,28,18,13,1246,13,1,0,1,0,1,1,4,1,1,0,0,6.0,41.0,0.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,28,18,13,1246,13,1,0,1,0,1,1,4,1,1,0,0,6.0,41.0,0.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,28,18,13,1246,13,1,0,1,0,1,1,4,1,1,0,0,6.0,41.0,0.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,28,18,13,1246,13,1,0,1,0,1,1,4,1,1,0,0,6.0,41.0,0.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,"DF,MF",27,22,18,1672,18,2,0,2,2,0,0,5,0,1,1,0,20.0,53.0,6.0,Newcastle United,2019,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,"DF,MF",27,22,18,1672,18,2,0,2,2,0,0,5,0,1,1,0,20.0,53.0,6.0,Newcastle United,2019,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,"DF,MF",27,22,18,1672,18,2,0,2,2,0,0,5,0,1,1,0,20.0,53.0,6.0,Newcastle United,2019,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,"DF,MF",27,22,18,1672,18,2,0,2,2,0,0,5,0,1,1,0,20.0,53.0,6.0,Newcastle United,2019,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,"DF,MF",27,22,18,1672,18,2,0,2,2,0,0,5,0,1,1,0,20.0,53.0,6.0,Newcastle United,2019,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,26,24,22,1999,22,4,1,5,4,0,0,12,0,1,1,0,26.0,72.0,8.0,Newcastle United,2018,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,26,24,22,1999,22,4,1,5,4,0,0,12,0,1,1,0,26.0,72.0,8.0,Newcastle United,2018,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,26,24,22,1999,22,4,1,5,4,0,0,12,0,1,1,0,26.0,72.0,8.0,Newcastle United,2018,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,26,24,22,1999,22,4,1,5,4,0,0,12,0,1,1,0,26.0,72.0,8.0,Newcastle United,2018,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Fabian Schär,SUI,DF,26,24,22,1999,22,4,1,5,4,0,0,12,0,1,1,0,26.0,72.0,8.0,Newcastle United,2018,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Sven Botman,NED,DF,22,36,35,3127,34,0,0,0,0,0,0,2,0,2,2,1,8.0,87.0,5.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/ccce7025_2022.jpg
Dan Burn,ENG,DF,30,38,35,3111,34,1,0,1,1,0,0,5,0,2,2,1,29.0,118.0,46.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,30,38,35,3111,34,1,0,1,1,0,0,5,0,2,2,1,29.0,118.0,46.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,30,38,35,3111,34,1,0,1,1,0,0,5,0,2,2,1,29.0,118.0,46.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,30,38,35,3111,34,1,0,1,1,0,0,5,0,2,2,1,29.0,118.0,46.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,30,38,35,3111,34,1,0,1,1,0,0,5,0,2,2,1,29.0,118.0,46.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,30,38,35,3111,34,1,0,1,1,0,0,5,0,2,2,1,29.0,118.0,46.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,13,12,1022,11,1,0,1,1,0,0,4,0,1,1,0,9.0,50.0,3.0,Brighton and Hove Albion,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,13,12,1022,11,1,0,1,1,0,0,4,0,1,1,0,9.0,50.0,3.0,Brighton and Hove Albion,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,13,12,1022,11,1,0,1,1,0,0,4,0,1,1,0,9.0,50.0,3.0,Brighton and Hove Albion,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,13,12,1022,11,1,0,1,1,0,0,4,0,1,1,0,9.0,50.0,3.0,Brighton and Hove Albion,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,13,12,1022,11,1,0,1,1,0,0,4,0,1,1,0,9.0,50.0,3.0,Brighton and Hove Albion,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,13,12,1022,11,1,0,1,1,0,0,4,0,1,1,0,9.0,50.0,3.0,Brighton and Hove Albion,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,16,16,1440,16,0,1,1,0,0,0,4,0,0,0,0,6.0,31.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,16,16,1440,16,0,1,1,0,0,0,4,0,0,0,0,6.0,31.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,16,16,1440,16,0,1,1,0,0,0,4,0,0,0,0,6.0,31.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,16,16,1440,16,0,1,1,0,0,0,4,0,0,0,0,6.0,31.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,16,16,1440,16,0,1,1,0,0,0,4,0,0,0,0,6.0,31.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,29,16,16,1440,16,0,1,1,0,0,0,4,0,0,0,0,6.0,31.0,2.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,28,27,23,2061,22,1,0,1,1,0,0,5,0,1,1,0,34.0,87.0,73.0,Brighton and Hove Albion,2020,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,28,27,23,2061,22,1,0,1,1,0,0,5,0,1,1,0,34.0,87.0,73.0,Brighton and Hove Albion,2020,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,28,27,23,2061,22,1,0,1,1,0,0,5,0,1,1,0,34.0,87.0,73.0,Brighton and Hove Albion,2020,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,28,27,23,2061,22,1,0,1,1,0,0,5,0,1,1,0,34.0,87.0,73.0,Brighton and Hove Albion,2020,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,28,27,23,2061,22,1,0,1,1,0,0,5,0,1,1,0,34.0,87.0,73.0,Brighton and Hove Albion,2020,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,28,27,23,2061,22,1,0,1,1,0,0,5,0,1,1,0,34.0,87.0,73.0,Brighton and Hove Albion,2020,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,27,34,33,2880,32,0,0,0,0,0,0,5,0,1,1,1,52.0,135.0,93.0,Brighton and Hove Albion,2019,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,27,34,33,2880,32,0,0,0,0,0,0,5,0,1,1,1,52.0,135.0,93.0,Brighton and Hove Albion,2019,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,27,34,33,2880,32,0,0,0,0,0,0,5,0,1,1,1,52.0,135.0,93.0,Brighton and Hove Albion,2019,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,27,34,33,2880,32,0,0,0,0,0,0,5,0,1,1,1,52.0,135.0,93.0,Brighton and Hove Albion,2019,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,27,34,33,2880,32,0,0,0,0,0,0,5,0,1,1,1,52.0,135.0,93.0,Brighton and Hove Albion,2019,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,27,34,33,2880,32,0,0,0,0,0,0,5,0,1,1,1,52.0,135.0,93.0,Brighton and Hove Albion,2019,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Brighton and Hove Albion,2018,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Brighton and Hove Albion,2018,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Brighton and Hove Albion,2018,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Brighton and Hove Albion,2018,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Brighton and Hove Albion,2018,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Dan Burn,ENG,DF,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Brighton and Hove Albion,2018,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Bruno Guimarães,BRA,MF,24,32,32,2726,30,4,5,9,4,0,0,7,0,2,2,4,41.0,222.0,42.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/82518f62_2022.jpg
Bruno Guimarães,BRA,MF,24,32,32,2726,30,4,5,9,4,0,0,7,0,2,2,4,41.0,222.0,42.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/82518f62_2022.jpg
Bruno Guimarães,BRA,MF,23,17,11,1034,11,5,1,6,5,0,0,4,0,3,3,1,18.0,54.0,15.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/82518f62_2022.jpg
Bruno Guimarães,BRA,MF,23,17,11,1034,11,5,1,6,5,0,0,4,0,3,3,1,18.0,54.0,15.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/82518f62_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,22,35,31,2558,28,3,6,9,3,0,0,1,0,7,7,6,97.0,121.0,152.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,21,29,24,2038,22,2,0,2,2,0,0,0,0,3,3,1,48.0,58.0,77.0,Newcastle United,2021,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,7,2,238,2,0,0,0,0,0,0,1,0,0,0,0,8.0,11.0,13.0,Arsenal,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,20,14,11,978,10,8,0,8,8,0,1,0,0,3,3,0,23.0,29.0,34.0,Newcastle United,2020,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",19,29,8,857,9,1,1,2,1,0,0,2,0,1,1,1,39.0,41.0,51.0,Arsenal,2019,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,"MF,FW",18,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,Arsenal,2018,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joe Willock,ENG,MF,17,2,1,82,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,Arsenal,2017,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Joelinton,BRA,"MF,FW",25,32,30,2661,29,6,1,7,6,0,0,12,0,7,7,2,64.0,130.0,150.0,Newcastle United,2022,https://fbref.com/req/202302030/images/headshots/c17bfb65_2022.jpg
